Unnamed: 0,cd_instituic,cd_curso,sexo,ord_ingresso,cd_tip_est_sec,cd_hab_ant,cd_regime,idadeReal,trabalhadorEstudante,cd_inst_hab_ant,estado_civil,cd_cur_hab_ant,Ensino Basico Mae,Ensino Basico Pai,Ensino Secundário Mae,Ensino Secundário Pai,Ensino Superior Mae,Ensino Superior Pai,Ensino Outros Mae,Ensino Outros Pai,pais trabalham,Portugues,CNA,internacional,maiores 23,outros,1geracao,nota10-12,nota12-14,nota14-16,nota16-18,nota18-20,Abandono
2529,2,12,0,2,2,1,0,17,1,266,1,0,1,1,0,0,0,0,0,0,1,1,3,0,0,0,1,0,0,1,0,0,0
2530,3,4,1,1,1,1,0,17,0,300,1,0,1,1,0,0,0,0,0,0,1,1,3,0,0,0,1,0,1,0,0,0,0
2533,0,2,1,1,1,1,2,21,0,139,1,0,1,1,1,1,1,1,0,0,1,1,3,0,0,0,0,0,1,0,0,0,0
2538,0,24,1,1,1,31,2,37,1,34,2,121,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
2539,0,24,1,1,1,1,2,26,0,310,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0
2540,2,18,0,2,1,1,0,19,0,135,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0
2541,2,18,1,2,1,1,0,19,0,219,1,0,1,1,1,0,1,0,0,0,3,1,1,0,0,0,0,0,0,1,0,0,0
2542,0,24,1,1,1,31,2,34,1,34,4,121,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0
2543,2,18,1,2,1,1,0,20,1,35,1,49,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0
2544,2,21,0,2,1,1,2,33,1,288,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0
2545,0,24,1,1,1,26,2,27,1,313,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0
2546,0,20,0,1,1,8,2,22,1,34,1,94,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0
2547,0,20,0,1,1,1,2,20,1,113,1,0,1,1,0,0,0,0,0,0,2,1,0,0,0,1,1,0,1,0,0,0,0
2548,2,18,0,2,1,1,2,19,0,80,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0
2549,0,20,0,4,1,1,2,18,1,120,1,0,1,1,1,0,1,0,0,0,1,1,3,0,0,0,0,0,1,0,0,0,0
2550,2,21,0,2,1,1,2,18,0,313,1,0,1,1,0,0,0,0,0,0,1,1,3,0,0,0,1,0,0,1,0,0,0
2551,0,16,0,1,1,1,0,23,0,79,1,0,1,1,0,1,0,0,0,0,3,1,0,0,0,1,1,0,1,0,0,0,0
2552,0,16,1,1,1,1,0,20,1,189,1,0,1,1,1,0,1,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,0
2553,0,16,0,1,1,1,0,19,1,189,1,0,1,1,1,1,0,0,0,0,3,1,0,0,0,1,1,1,0,0,0,0,0
2554,2,18,0,2,1,1,0,17,0,298,1,0,1,1,0,0,0,0,0,0,2,1,2,0,0,0,1,0,0,1,0,0,0
2555,2,18,1,5,1,1,2,20,0,183,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
2556,0,7,0,2,1,31,1,21,1,34,1,121,1,1,1,1,0,0,0,0,3,1,0,0,0,1,1,0,0,1,0,0,0
2557,0,7,0,1,1,1,1,30,1,121,1,0,1,1,0,1,0,0,0,0,2,1,0,0,0,1,1,0,0,1,0,0,0
2558,0,0,0,6,1,1,0,19,0,305,1,0,1,1,1,0,0,0,0,0,2,1,2,0,0,0,1,0,1,0,0,0,0
2559,0,0,0,4,1,1,0,18,0,323,1,0,1,1,0,1,0,0,0,0,1,1,2,0,0,0,1,0,1,0,0,0,0
2560,0,0,0,4,1,1,0,20,1,327,1,0,1,1,0,0,0,0,0,0,2,1,2,0,0,0,1,1,0,0,0,0,0
2561,0,23,0,1,1,31,2,21,0,34,1,121,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0
2562,0,23,0,2,1,31,2,19,1,34,1,124,1,1,0,0,0,0,0,0,3,1,0,0,0,1,1,0,0,1,0,0,0
2563,3,4,0,1,1,31,0,24,1,6,1,132,1,1,1,1,0,1,0,0,2,1,0,0,0,1,0,0,1,0,0,0,0
2564,3,6,1,3,1,31,2,20,0,6,1,132,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0
2565,1,8,1,1,1,31,0,26,1,59,1,134,1,1,0,0,0,0,0,0,3,1,0,0,0,1,1,0,0,1,0,0,0
2566,0,7,1,2,1,1,1,40,1,136,2,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0
2567,0,7,0,1,1,21,1,45,1,32,2,26,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0
2568,0,7,0,1,1,1,1,48,1,309,2,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0
2569,0,7,1,1,1,1,1,40,1,310,2,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2570,0,7,0,1,1,1,1,45,1,212,2,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
2571,0,7,0,1,1,1,1,44,1,133,2,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
2572,0,17,0,2,1,31,0,21,0,34,1,131,1,1,0,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,1,0,0
2573,0,17,0,2,1,31,0,43,1,34,4,131,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
2575,0,16,0,1,1,4,0,33,1,1,1,31,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
2576,0,7,0,1,1,1,1,34,1,314,1,0,1,1,0,0,0,0,0,0,3,1,0,0,1,0,1,0,0,0,1,0,0
2577,0,7,1,1,1,1,1,40,1,79,2,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
2578,0,7,0,1,1,1,1,43,1,299,2,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0
2579,0,23,1,2,1,1,2,40,1,305,2,0,1,1,0,0,0,0,0,0,3,1,0,0,1,0,1,0,0,1,0,0,0
2580,0,19,0,2,1,1,0,22,0,252,1,0,1,1,0,1,0,1,0,0,3,1,0,0,0,1,0,0,1,0,0,0,0
2581,2,18,0,2,2,1,0,33,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0
2582,2,21,1,1,1,1,2,27,1,80,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0
2583,1,14,1,1,1,1,0,26,1,302,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0
2593,0,23,0,1,1,3,2,21,1,53,1,28,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0
2637,3,4,0,2,1,1,0,18,0,1,1,0,1,1,0,0,0,0,0,0,3,1,2,0,0,0,1,0,0,1,0,0,0
2638,3,4,1,1,2,1,0,19,0,276,1,0,1,1,1,1,0,0,0,0,1,1,2,0,0,0,1,0,1,0,0,0,0
2639,3,4,0,1,1,1,0,18,0,144,1,0,1,1,1,1,0,0,0,0,1,1,2,0,0,0,1,0,1,0,0,0,0
2640,3,4,1,1,1,1,0,22,0,80,1,0,1,1,1,1,0,0,0,0,1,0,2,0,0,0,1,0,1,0,0,0,0
2641,2,21,0,2,1,1,2,17,0,298,1,0,1,1,0,0,0,0,0,0,2,1,2,0,0,0,1,0,0,1,0,0,0
2642,2,18,1,1,1,1,0,19,0,82,1,0,1,1,1,0,0,0,0,0,1,1,2,0,0,0,1,0,0,1,0,0,0
2643,1,5,1,1,1,1,0,23,1,178,1,0,1,1,1,1,0,0,0,0,2,1,2,0,0,0,1,0,1,0,0,0,0
2644,2,12,0,1,1,1,0,17,1,332,1,0,1,1,1,1,1,0,0,0,2,1,2,0,0,0,0,0,0,0,1,0,0
2645,2,18,0,3,1,1,0,18,1,98,1,0,1,1,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,0,0
2646,2,21,0,1,1,1,2,21,1,209,1,0,1,1,1,0,0,0,0,0,1,1,2,0,0,0,1,0,0,1,0,0,0
2647,3,4,0,1,1,1,0,18,0,80,1,0,1,1,1,1,1,1,0,0,3,1,2,0,0,0,0,0,0,1,0,0,0
2648,3,6,0,4,1,1,2,18,1,110,1,0,1,1,1,0,0,0,0,0,3,1,2,0,0,0,1,0,1,0,0,0,0
2649,3,6,0,2,1,1,2,17,0,113,1,0,1,1,0,0,0,0,0,0,0,1,2,0,0,0,1,0,1,0,0,0,0
2650,3,4,0,1,1,1,0,18,0,118,1,0,1,1,0,0,0,0,0,0,0,1,2,0,0,0,1,0,1,0,0,0,0
2651,3,4,1,3,1,1,0,18,0,254,1,0,1,1,1,1,1,1,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0
2652,3,6,0,2,1,1,2,18,0,73,1,0,1,1,0,0,0,0,0,0,3,1,2,0,0,0,1,0,1,0,0,0,0
2653,3,4,0,1,1,1,0,17,1,315,1,0,1,1,0,1,0,1,0,0,1,1,2,0,0,0,0,0,1,0,0,0,0
2654,1,5,1,4,1,1,0,18,0,79,1,0,1,1,1,1,1,0,0,0,2,1,2,0,0,0,0,0,1,0,0,0,0
2655,1,5,1,1,1,3,0,17,0,1,1,62,1,1,1,1,1,1,0,0,1,1,2,0,0,0,0,0,1,0,0,0,0
2656,1,8,1,2,1,1,0,18,0,109,1,0,1,1,0,0,0,0,0,0,1,1,2,0,0,0,1,0,0,1,0,0,0
2657,1,5,1,1,1,1,0,23,1,305,1,0,1,1,1,1,1,1,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0
2659,1,5,1,4,1,1,0,18,0,206,1,0,1,1,0,0,0,0,0,0,1,1,2,0,0,0,1,0,1,0,0,0,0
2660,1,10,1,4,1,1,0,17,0,1,1,0,1,1,0,0,0,0,0,0,1,1,2,0,0,0,1,0,1,0,0,0,0
2661,1,8,1,1,1,1,0,21,0,59,1,32,1,1,1,1,0,0,0,0,1,1,2,0,0,0,1,0,0,1,0,0,0
2662,2,18,0,1,1,1,0,18,0,80,1,0,1,1,1,1,0,0,0,0,1,1,2,0,0,0,1,0,0,1,0,0,0
2663,2,21,1,1,1,1,2,27,1,113,1,0,1,1,0,0,0,0,0,0,1,1,2,0,0,0,1,0,0,1,0,0,0
2664,2,18,0,1,1,1,0,21,0,1,1,0,1,1,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,0,0
2665,2,21,0,3,1,1,2,19,0,120,1,0,1,1,0,0,0,0,0,0,3,1,2,0,0,0,1,0,0,1,0,0,0
2666,2,18,1,1,1,1,0,18,0,120,1,0,1,1,1,1,0,1,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0
2667,2,18,0,1,1,1,0,18,0,120,1,0,1,1,1,1,1,1,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0
2668,0,17,1,1,1,1,0,18,1,97,1,0,1,1,0,0,0,0,0,0,3,1,0,0,0,1,1,0,0,1,0,0,0
2669,0,0,0,1,1,1,0,18,0,1,1,0,1,1,1,0,0,0,0,0,3,1,2,0,0,0,1,0,0,1,0,0,0
2670,0,20,0,6,1,1,2,17,0,187,1,0,1,1,0,0,0,0,0,0,1,1,2,0,0,0,1,0,1,0,0,0,0
2671,0,16,0,5,1,1,0,18,0,128,1,0,1,1,0,0,0,0,0,0,2,1,2,0,0,0,1,0,0,0,1,0,0
2672,0,7,0,5,1,1,1,20,1,327,1,0,1,1,0,0,0,0,0,0,2,1,2,0,0,0,1,1,0,0,0,0,0
2673,0,17,0,3,1,1,0,18,0,234,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0
2674,0,7,0,1,1,1,1,44,1,116,2,0,1,1,0,0,0,0,0,0,0,1,2,0,0,0,1,1,0,0,0,0,0
2675,0,7,1,1,1,1,1,17,0,177,1,0,1,1,1,1,1,1,0,0,1,1,2,0,0,0,0,1,0,0,0,0,0
2676,0,7,1,6,1,1,1,20,0,209,1,0,1,1,0,1,0,0,0,0,2,1,2,0,0,0,1,1,0,0,0,0,0
2677,0,17,0,1,1,1,0,18,0,305,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0
2678,0,17,0,3,1,1,0,18,0,109,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0
2679,0,16,0,1,1,1,0,20,0,255,1,0,1,1,0,0,0,0,0,0,2,1,2,0,0,0,1,0,0,1,0,0,0
2680,1,10,0,2,1,1,0,18,0,78,1,0,1,1,0,0,0,0,0,0,1,1,2,0,0,0,1,0,1,0,0,0,0
2681,0,17,1,3,1,1,0,18,0,78,1,0,1,1,1,1,1,1,0,0,3,1,2,0,0,0,0,0,0,1,0,0,0
2682,0,23,1,1,1,24,2,39,0,323,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
2683,0,15,0,2,1,1,0,17,0,1,1,0,1,1,1,1,0,0,0,0,1,1,2,0,0,0,1,0,1,0,0,0,0
2685,0,11,0,5,1,1,0,18,0,73,1,0,1,1,0,0,0,0,0,0,1,1,2,0,0,0,1,0,1,0,0,0,0
2686,0,11,0,2,1,1,0,17,0,73,1,0,1,1,0,0,0,0,0,0,3,1,2,0,0,0,1,0,1,0,0,0,0
2687,0,20,0,2,1,1,2,17,1,73,1,0,1,1,0,0,0,0,0,0,1,1,2,0,0,0,1,0,1,0,0,0,0
2688,0,11,0,3,1,1,0,18,0,121,1,0,1,1,1,0,0,0,0,0,1,1,2,0,0,0,1,0,0,1,0,0,0
2689,0,23,0,1,1,1,2,17,0,121,1,0,1,1,1,1,1,1,0,0,1,1,2,0,0,0,0,0,1,0,0,0,0
2690,0,11,1,4,1,1,0,18,0,300,1,0,1,1,0,1,0,1,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0
2691,0,2,0,2,1,1,2,20,0,300,1,0,1,1,0,0,0,0,0,0,3,1,2,0,0,0,1,0,1,0,0,0,0
2692,0,7,1,4,1,1,1,40,1,322,4,0,1,1,0,1,0,0,0,0,0,1,2,0,0,0,1,0,1,0,0,0,0
2693,0,0,0,4,1,1,0,17,0,181,1,0,1,1,1,1,0,0,0,0,1,1,2,0,0,0,1,0,1,0,0,0,0
2694,0,0,1,6,1,1,0,17,0,97,1,0,1,1,0,1,0,0,0,0,1,1,2,0,0,0,1,0,1,0,0,0,0
2695,0,17,0,6,1,3,0,19,0,34,1,99,1,1,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,0,0
2696,0,11,1,4,1,1,0,18,0,120,1,0,1,1,1,1,1,1,0,0,1,1,2,0,0,0,0,0,1,0,0,0,0
2697,0,23,0,5,1,1,2,19,1,313,1,0,1,1,0,0,0,0,0,0,1,1,2,0,0,0,1,0,1,0,0,0,0
2699,0,16,1,3,1,1,0,17,0,313,1,0,1,1,0,0,0,0,0,0,1,1,2,0,0,0,1,0,0,1,0,0,0
2700,0,16,1,4,1,1,0,17,1,305,1,0,1,1,0,1,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,0,0
2701,0,15,1,1,1,1,0,19,0,323,1,0,1,1,0,0,0,0,0,0,1,1,2,0,0,0,1,0,0,1,0,0,0
2702,0,16,0,3,1,1,0,18,0,323,1,0,1,1,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,1,0,0,0
2703,0,7,0,4,1,1,1,18,0,323,1,0,1,1,0,1,0,0,0,0,1,1,2,0,0,0,1,0,1,0,0,0,0
2704,0,23,0,4,1,1,2,18,1,299,1,0,1,1,1,0,0,0,0,0,3,1,2,0,0,0,1,0,1,0,0,0,0
2705,0,7,0,4,1,1,1,20,0,209,1,0,1,1,0,0,0,0,0,0,3,1,2,0,0,0,1,1,0,0,0,0,0
2706,0,2,0,2,1,1,2,18,0,1,1,0,1,1,0,0,0,0,0,0,1,1,2,0,0,0,1,0,1,0,0,0,0
2707,0,2,0,1,1,1,2,18,1,213,1,0,1,1,0,0,0,0,0,0,3,1,2,0,0,0,1,0,1,0,0,0,0
2708,0,7,0,3,1,1,1,18,1,213,1,0,1,1,0,0,0,0,0,0,3,1,2,0,0,0,1,0,1,0,0,0,0
2709,0,23,0,5,1,1,2,19,1,305,1,0,1,1,0,0,0,0,0,0,3,1,2,0,0,0,1,0,1,0,0,0,0
2710,0,2,0,5,2,1,2,20,1,252,1,0,1,1,1,0,1,0,0,0,2,1,2,0,0,0,0,0,1,0,0,0,0
2711,0,24,0,1,1,1,2,19,0,305,1,0,1,1,0,0,0,0,0,0,2,1,2,0,0,0,1,0,0,1,0,0,0
2712,0,7,1,6,1,1,1,20,1,305,1,0,1,1,1,0,1,0,0,0,1,1,2,0,0,0,0,1,0,0,0,0,0
2713,0,0,0,2,1,1,0,18,0,305,1,0,1,1,0,0,0,0,0,0,0,1,2,0,0,0,1,0,1,0,0,0,0
2714,0,7,0,6,1,1,1,19,0,305,1,0,1,1,1,0,0,0,0,0,2,1,2,0,0,0,1,0,1,0,0,0,0
2715,0,15,1,2,1,1,0,19,0,305,1,0,1,1,0,0,0,0,0,0,1,1,2,0,0,0,1,0,1,0,0,0,0
2716,0,7,0,6,1,1,1,21,0,313,1,0,1,1,1,0,0,0,0,0,1,1,2,0,0,0,1,1,0,0,0,0,0
2717,0,0,0,4,1,1,0,19,0,109,1,0,1,1,1,0,0,0,0,0,3,1,2,0,0,0,1,0,0,1,0,0,0
2718,0,16,0,3,1,1,0,17,0,109,1,0,1,1,0,0,0,0,0,0,1,1,2,0,0,0,1,0,0,1,0,0,0
2719,0,11,0,1,1,1,0,18,1,113,1,0,1,1,1,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,1,0,0
2720,0,23,0,4,1,1,2,23,1,310,1,0,1,1,1,1,0,0,0,0,2,1,2,0,0,0,1,0,1,0,0,0,0
2721,0,23,0,6,1,1,2,17,1,310,1,0,1,1,0,0,0,0,0,0,0,1,2,0,0,0,1,0,1,0,0,0,0
2722,0,23,0,2,1,1,2,22,1,295,1,0,1,1,0,0,0,0,0,0,1,1,2,0,0,0,1,0,1,0,0,0,0
2723,0,16,0,1,1,1,0,38,0,108,2,0,1,1,1,1,0,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0
2724,0,16,0,2,1,1,0,18,0,119,1,0,1,1,1,0,0,0,0,0,3,1,2,0,0,0,1,0,0,1,0,0,0
2727,0,2,0,1,1,1,2,20,0,78,1,0,1,1,0,0,0,0,0,0,3,1,2,0,0,0,1,0,0,1,0,0,0
2728,0,15,0,2,1,1,0,18,0,79,1,0,1,1,0,0,0,0,0,0,3,1,2,0,0,0,1,0,0,1,0,0,0
2729,0,7,0,6,1,1,1,24,1,120,1,0,1,1,0,0,0,0,0,0,3,1,2,0,0,0,1,1,0,0,0,0,0
2730,0,16,0,1,1,1,0,18,0,80,1,0,1,1,1,0,0,0,0,0,2,1,2,0,0,0,1,0,0,1,0,0,0
2731,0,0,0,2,1,1,0,18,0,109,1,0,1,1,0,0,0,0,0,0,1,1,2,0,0,0,1,0,1,0,0,0,0
2732,2,18,0,1,0,0,0,25,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0
2733,0,20,1,1,1,1,2,41,0,178,2,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
2734,1,10,1,2,1,31,0,21,0,59,1,120,1,1,0,0,0,0,0,0,3,1,0,0,0,1,1,0,1,0,0,0,0
2735,0,2,0,1,1,31,2,20,1,34,1,131,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0
2736,1,5,1,1,2,31,0,20,0,59,1,120,1,1,1,0,0,0,0,0,3,1,0,0,0,1,1,0,0,1,0,0,0
2737,1,5,1,2,1,31,0,21,0,59,1,120,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0
2738,1,14,1,1,1,31,0,22,1,59,1,138,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0
2739,1,14,1,1,1,31,0,41,1,59,2,119,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
2740,1,14,0,1,1,31,0,43,0,59,1,119,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2741,1,8,1,1,1,31,0,21,0,59,1,120,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0
2742,1,8,1,2,1,31,0,20,0,59,1,119,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0
2743,1,8,1,2,1,31,0,19,0,59,1,119,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0
2744,1,9,1,1,1,31,2,21,1,59,1,120,1,1,1,0,0,0,0,0,3,1,0,0,0,1,1,0,0,0,1,0,0
2745,1,9,1,3,1,31,2,24,1,59,1,119,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0
2746,1,9,1,2,1,31,2,22,0,59,1,120,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0
2747,1,10,1,3,1,31,0,20,1,59,1,119,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0
2748,0,20,0,1,1,1,2,31,1,34,2,0,1,1,0,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,1,0,0
2749,0,20,1,1,1,31,2,35,1,34,1,67,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
2750,0,15,0,1,1,31,0,47,1,34,3,121,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2751,0,19,0,2,1,31,0,27,1,34,1,121,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0
2752,0,23,0,1,1,31,2,22,0,6,1,121,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0
2753,0,23,1,1,1,31,2,21,1,34,1,121,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0
2754,0,16,1,1,1,31,0,22,0,34,1,121,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
2755,0,16,1,2,1,31,0,39,1,6,4,121,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
2756,0,24,0,1,1,31,2,23,0,34,1,121,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0
2757,0,24,1,1,1,31,2,27,1,34,1,121,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
2758,0,0,0,2,1,1,0,21,1,299,1,0,1,1,1,1,0,0,0,0,3,1,0,0,0,1,1,0,0,1,0,0,0
2759,0,0,0,1,1,31,0,22,0,34,1,130,1,1,1,0,0,0,0,0,3,1,0,0,0,1,1,0,1,0,0,0,0
2760,0,17,0,2,1,31,0,32,1,1,1,35,1,1,0,0,0,0,0,0,3,1,0,0,0,1,1,0,0,0,1,0,0
2761,0,17,0,2,2,31,0,26,1,34,1,121,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
2762,2,21,0,1,1,1,2,26,1,209,1,0,1,1,0,0,0,0,0,0,3,1,0,0,0,1,1,0,0,1,0,0,0
2763,2,21,1,1,1,1,2,40,1,254,4,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
2764,2,21,1,1,1,26,2,30,0,264,1,0,1,1,0,0,0,0,0,0,3,1,0,0,1,0,1,0,0,1,0,0,0
2765,2,21,1,1,1,1,2,25,1,1,1,0,1,1,0,0,0,0,0,0,3,1,0,0,1,0,1,0,1,0,0,0,0
2766,2,18,0,1,1,4,0,27,1,53,1,46,1,1,1,1,1,1,0,0,3,1,0,0,0,1,0,0,0,1,0,0,0
2767,2,18,0,1,1,31,0,20,0,35,1,126,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0
2768,2,12,0,1,1,31,0,19,0,35,1,126,1,1,0,0,0,0,0,0,3,1,0,0,0,1,1,0,0,0,1,0,0
2769,2,12,1,1,1,31,0,19,0,35,1,126,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0
2770,3,4,0,1,1,31,0,20,0,6,1,132,1,1,1,0,0,0,0,0,3,1,0,0,0,1,1,0,0,1,0,0,0
2771,3,4,0,1,1,31,0,20,0,6,1,132,1,1,0,0,0,0,0,0,2,1,0,0,0,1,1,0,1,0,0,0,0
2772,3,4,0,1,1,31,0,21,0,6,1,132,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0
2773,3,4,0,1,1,31,0,21,0,6,1,132,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0
2774,3,4,0,1,1,31,0,21,0,6,1,132,1,1,0,0,0,0,0,0,2,1,0,0,0,1,1,0,1,0,0,0,0
2775,3,6,0,1,2,31,2,24,0,6,1,132,1,1,0,0,0,0,0,0,2,1,0,0,0,1,1,0,0,1,0,0,0
2776,3,6,0,1,1,31,2,20,1,34,1,121,1,1,0,0,0,0,0,0,2,1,0,0,0,1,1,0,1,0,0,0,0
2777,3,6,1,1,1,31,2,27,1,6,1,132,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0
2778,3,6,0,2,1,31,2,19,0,34,1,121,1,1,1,0,1,0,0,0,2,1,0,0,0,1,0,0,1,0,0,0,0
2779,3,6,0,2,1,31,2,20,0,6,1,132,0,0,0,0,0,0,1,1,3,1,0,0,0,1,1,0,1,0,0,0,0
2780,1,9,1,1,1,1,2,34,1,1,2,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
2781,1,8,1,1,1,3,0,40,1,59,2,42,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
2782,1,14,1,1,1,8,0,22,1,339,1,103,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0
2783,3,4,1,2,1,1,0,24,1,313,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0
2784,3,6,1,1,2,1,2,34,1,334,4,0,1,1,0,0,0,0,0,0,2,1,0,0,1,0,1,0,0,0,1,0,0
2785,2,18,1,1,1,1,0,25,0,310,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
2786,2,18,0,2,1,26,0,24,0,313,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0
2787,2,18,1,2,1,8,0,24,0,1,1,33,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0
2788,0,2,1,1,1,3,2,47,1,34,2,87,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
2789,0,2,0,1,1,1,2,51,1,165,2,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0
2790,0,20,0,1,1,3,2,26,1,18,1,98,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0
2791,0,0,0,1,1,2,0,45,1,10,2,22,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0
